sub,ses,cond,trial,p300_mean,theta_mean
sub-01,ses-S1,1b,154,-4.238163161094671e-06,1.207880265408003e-12
sub-01,ses-S1,1b,155,4.65283488774079e-07,1.7508364503743721e-12
sub-01,ses-S1,1b,156,4.5439604856098025e-06,1.3273824715259601e-12
sub-01,ses-S1,1b,157,4.55483584010717e-06,1.9707804874144277e-12
sub-01,ses-S1,1b,158,-8.843391908178275e-06,1.0132494474591072e-12
sub-01,ses-S1,1b,159,7.880008515919781e-07,1.8007748838440491e-12
sub-01,ses-S1,1b,160,-5.756134283330191e-06,3.182709184252157e-12
sub-01,ses-S1,1b,161,-2.8996777855808344e-06,5.668954192998662e-12
sub-01,ses-S1,1b,162,-6.373936173181623e-06,3.4978161201697094e-12
sub-01,ses-S1,1b,163,1.1544019335991325e-06,1.6803575000431765e-12
sub-01,ses-S1,1b,164,4.033198713013516e-06,1.9624373272160677e-12
sub-01,ses-S1,1b,165,-5.09037943133471e-06,1.973095310819467e-12
sub-01,ses-S1,1b,166,2.3240018517472446e-06,1.5959451196478624e-12
sub-01,ses-S1,1b,167,8.525233624633064e-06,1.2787800118486213e-12
sub-01,ses-S1,1b,168,1.1725405639864314e-05,4.460404119105646e-12
sub-01,ses-S1,1b,169,-1.1894307572299323e-06,2.255229492915821e-12
sub-01,ses-S1,1b,170,2.1725848385270824e-06,4.0559136193799345e-12
sub-01,ses-S1,1b,171,9.385764687649059e-07,2.481798595714386e-12
sub-01,ses-S1,1b,172,-1.254971341890302e-06,1.9290879905724528e-12
sub-01,ses-S1,1b,173,1.942477416516586e-06,1.3901570402664986e-12
sub-01,ses-S1,1b,174,-5.155464458519416e-06,2.2391136244358113e-12
sub-01,ses-S1,1b,175,4.9849914386186155e-06,2.1420076225869117e-12
sub-01,ses-S1,1b,176,3.058964141012292e-06,2.500753445658628e-12
sub-01,ses-S1,1b,177,1.774869089142672e-06,1.6054178386674887e-12
sub-01,ses-S1,1b,178,4.822744706436009e-06,1.2975293404625258e-12
sub-01,ses-S1,1b,179,-1.8326987792316196e-06,1.5128177420240387e-12
sub-01,ses-S1,1b,180,6.177361825002477e-06,2.725525441222645e-12
sub-01,ses-S1,1b,181,8.282429226991587e-06,1.7857676511220511e-12
sub-01,ses-S1,1b,182,-4.691884325981466e-06,1.7608994750589812e-12
sub-01,ses-S1,1b,183,1.5310064129891903e-06,1.0259098557251538e-12
sub-01,ses-S1,1b,184,-5.418729341360545e-06,1.1970662204974242e-12
sub-01,ses-S1,1b,185,-2.6007860667540137e-07,5.980067718701665e-13
sub-01,ses-S1,1b,186,-1.8474010840496169e-06,1.8983817164803333e-12
sub-01,ses-S1,1b,187,6.965790224705433e-06,4.4684483222051226e-12
sub-01,ses-S1,1b,188,8.486815593763927e-06,2.1447007814304245e-12
sub-01,ses-S1,1b,189,-4.466183118469621e-06,3.0334487595062082e-12
sub-01,ses-S1,1b,190,6.628808325553306e-06,1.9885524990445267e-12
sub-01,ses-S1,1b,191,-6.459927374545256e-06,2.2968472366490463e-12
sub-01,ses-S1,1b,192,6.031429668377516e-06,7.213528587632131e-13
sub-01,ses-S1,1b,193,1.075111863490805e-05,1.389693366858589e-12
sub-01,ses-S1,1b,194,1.396762926381397e-05,9.279999668198357e-13
sub-01,ses-S1,1b,195,-1.323633497892921e-05,1.621314039565225e-12
sub-01,ses-S1,1b,196,1.3185210997570272e-06,2.1801955466205772e-12
sub-01,ses-S1,2b,1,2.6991292932330907e-06,1.2369888770029196e-12
sub-01,ses-S1,2b,2,1.6043333310745117e-06,1.3176563232022178e-12
sub-01,ses-S1,2b,3,4.288396604096942e-06,8.861630689750439e-13
sub-01,ses-S1,2b,4,7.4155677848959176e-06,3.048471125610381e-12
sub-01,ses-S1,2b,5,-2.383291339594452e-06,2.154806942475555e-12
sub-01,ses-S1,2b,6,-2.1827087699207606e-06,1.1694759328821324e-12
sub-01,ses-S1,2b,7,-3.78260786078356e-06,2.1714509103683747e-12
sub-01,ses-S1,2b,8,2.56804867791847e-07,2.332467182125978e-12
sub-01,ses-S1,2b,9,6.579487642676234e-06,4.2163422790178944e-12
sub-01,ses-S1,2b,10,-1.138466865925263e-06,6.4325195839641e-13
sub-01,ses-S1,2b,11,-1.9606736699694608e-06,1.9452611595983106e-12
sub-01,ses-S1,2b,12,-4.916372684761552e-07,8.56703011726867e-13
sub-01,ses-S1,2b,13,1.1544446125584867e-05,1.3913149507491464e-12
sub-01,ses-S1,2b,14,-8.378329247838945e-06,1.957425893312649e-12
sub-01,ses-S1,2b,15,-2.0421356610273964e-06,4.4331287009864296e-13
sub-01,ses-S1,2b,16,3.6073271259172564e-06,1.559730774731942e-12
sub-01,ses-S1,2b,17,-4.32221848556499e-06,2.7121400057031116e-12
sub-01,ses-S1,2b,18,4.840731439657471e-06,1.3367481200605205e-12
sub-01,ses-S1,2b,19,8.456366195875302e-07,1.4736332742820627e-12
sub-01,ses-S1,2b,20,9.474545675316513e-07,1.662480640415982e-12
sub-01,ses-S1,2b,21,2.505445355244128e-06,1.6477505491175155e-12
sub-01,ses-S1,2b,22,-3.5425846094625195e-06,1.9366943876707643e-12
sub-01,ses-S1,2b,23,2.282163055979672e-06,6.623270299340096e-13
sub-01,ses-S1,2b,24,-1.8760725915651301e-06,2.074526888900212e-12
sub-01,ses-S1,2b,25,1.2078166399674196e-06,8.289890907031979e-13
sub-01,ses-S1,2b,26,-8.843463046838604e-07,1.0599056456673336e-12
sub-01,ses-S1,2b,27,-2.428227433099668e-06,1.0331578961455857e-12
sub-01,ses-S1,2b,28,-6.913707716705483e-07,8.896294420913042e-13
sub-01,ses-S1,2b,29,4.932361808127379e-06,2.5673458361303464e-12
sub-01,ses-S1,2b,30,-5.5838405889022934e-06,2.8499568999245205e-12
sub-01,ses-S1,2b,31,6.785610194647715e-07,2.0460439605696936e-12
sub-01,ses-S1,2b,32,-2.226654973305603e-06,1.3782789912464291e-12
sub-01,ses-S1,2b,33,4.059990747583206e-06,9.043024924364914e-13
sub-01,ses-S1,2b,34,3.713251034653804e-06,1.4258208242740349e-12
sub-01,ses-S1,2b,35,-1.285840595961507e-06,2.4761473028120536e-12
sub-01,ses-S1,2b,36,4.0218316960089734e-06,8.952181025484584e-13
sub-01,ses-S1,2b,37,1.0025827614658168e-05,1.4778752737744072e-12
sub-01,ses-S1,2b,38,5.083893338974862e-06,2.696409614271746e-12
sub-01,ses-S1,2b,39,1.4161654476315368e-06,2.489386801408434e-12
sub-01,ses-S1,2b,40,-4.221980651665488e-06,2.0214982257427686e-12
sub-01,ses-S1,2b,41,2.277284252585841e-06,1.3340819545160358e-12
sub-01,ses-S1,2b,42,2.4901489067486283e-06,2.0034835310836536e-12
sub-01,ses-S1,2b,43,7.719709507904938e-06,1.7282298615251902e-12
sub-01,ses-S1,2b,44,8.944415327498624e-07,2.0996149668221296e-12
sub-01,ses-S1,2b,45,6.564195635300652e-07,2.1314275657601423e-12
sub-01,ses-S1,2b,46,-1.071374367760583e-06,2.4471319139873275e-12
sub-01,ses-S1,2b,47,4.554044926888023e-06,1.236910743062966e-12
sub-01,ses-S1,2b,48,6.330421396524193e-06,1.5217941928988678e-12
sub-01,ses-S1,2b,49,4.5989660419825085e-06,1.5458569282166817e-12
sub-01,ses-S1,2b,50,-1.788875159523635e-06,5.293025135353942e-13
sub-01,ses-S1,2b,51,-4.3362184530178385e-06,2.486731837364147e-12
sub-01,ses-S1,2b,52,3.419756899251425e-06,1.2979146877452879e-12
sub-01,ses-S1,2b,53,1.0261689553422136e-05,1.271382495349966e-12
sub-01,ses-S1,2b,54,-7.52172089123371e-07,7.937113796297321e-13
sub-01,ses-S1,2b,55,-8.228354041359949e-07,1.2097257516887412e-12
sub-01,ses-S1,2b,56,2.3922325872755016e-06,1.5446120895781863e-12
sub-01,ses-S1,2b,57,5.0227044558271336e-06,3.074491444613357e-12
sub-01,ses-S1,2b,58,-6.090840711897821e-06,1.0864295230750426e-12
sub-01,ses-S1,2b,59,-3.843334423145554e-06,3.641320985497051e-12
sub-01,ses-S1,2b,60,1.8826834488472173e-06,1.2649272690689775e-12
sub-01,ses-S1,2b,61,1.9187536138453206e-06,4.523825084711545e-12
sub-01,ses-S1,2b,62,4.154964506343063e-06,1.7803405070354849e-12
sub-01,ses-S1,2b,63,1.7602157632444772e-06,1.7134146670516907e-12
sub-01,ses-S1,2b,64,-6.00252440719808e-06,6.6753291459304175e-12
sub-01,ses-S1,2b,65,-6.0372841543096605e-06,6.733846913952549e-12
sub-01,ses-S1,2b,66,5.947608608078354e-06,2.395546316910467e-12
sub-01,ses-S1,2b,67,-5.552948370458138e-06,2.318264277024348e-12
sub-01,ses-S1,2b,68,1.5412429981370149e-06,8.959719301840877e-13
sub-01,ses-S1,2b,69,5.14545747238722e-06,2.1063840842646726e-12
sub-01,ses-S1,2b,70,-1.9692209973938423e-06,1.859831388089392e-12
sub-01,ses-S1,2b,71,-6.028492079442385e-06,1.0130647952999756e-12
sub-01,ses-S1,2b,72,2.3301265853440333e-07,1.5569650852479468e-12
sub-01,ses-S1,2b,73,7.841474904136111e-07,1.7858663260784725e-12
sub-01,ses-S1,2b,74,-1.5462618036863596e-06,2.7761359500414842e-12
sub-01,ses-S1,2b,75,-8.391738371902272e-07,1.4308352964497896e-12
sub-01,ses-S1,2b,76,-7.386902015334789e-06,1.7050097577760708e-12
sub-01,ses-S1,2b,77,-2.1277042769071154e-06,1.9909994108064765e-12
sub-01,ses-S1,2b,78,2.860967166813718e-06,2.2642043698844522e-12
sub-01,ses-S1,2b,79,-3.65503071385968e-07,2.5388776076785444e-12
sub-01,ses-S1,2b,80,1.8766328563961206e-06,7.868943601028347e-13
sub-01,ses-S1,2b,81,1.438442011080624e-06,1.859380927072012e-12
sub-01,ses-S1,2b,82,3.486260641868668e-06,1.1579280051091634e-12
sub-01,ses-S1,2b,83,5.5054090195603585e-06,1.5547834470846602e-12
sub-01,ses-S1,2b,84,1.690498001726264e-06,1.511229513452362e-12
sub-01,ses-S1,2b,85,3.315967739274938e-06,3.4367597481601805e-12
sub-01,ses-S1,2b,86,3.930900951753236e-06,3.352421184529233e-12
sub-01,ses-S1,2b,87,-2.232249742125643e-06,1.5902753956657e-12
sub-01,ses-S1,2b,88,-6.804820501185991e-06,2.927999531048861e-12
sub-01,ses-S1,2b,89,4.529540366988314e-06,1.5425569361461332e-12
sub-01,ses-S1,2b,90,-2.1763267265060763e-06,1.485978541438471e-12
sub-01,ses-S1,2b,91,-4.1007195348968e-06,5.057768186714985e-12
sub-01,ses-S1,2b,92,-4.066302719613771e-07,3.5976341622392134e-12
sub-01,ses-S1,2b,93,4.953592220229229e-06,8.117874311938721e-13
sub-01,ses-S1,2b,94,-4.42856533910368e-06,1.087730434816603e-12
sub-01,ses-S1,2b,95,1.687073478153367e-06,2.1200223721574337e-12
sub-01,ses-S1,2b,96,5.6710433473853556e-08,1.4913346252872652e-12
sub-01,ses-S1,2b,97,-2.136546912079626e-06,8.033867379228542e-13
sub-01,ses-S1,2b,98,2.406625839511794e-06,2.4597680768505806e-12
sub-01,ses-S1,2b,99,1.0493622964038817e-06,1.6555499502781543e-12
sub-01,ses-S1,2b,100,2.3300744830045954e-06,1.996894490682757e-12
sub-01,ses-S1,2b,101,-4.47357058206822e-06,1.4222551834593108e-12
sub-01,ses-S1,2b,102,6.9323370080393295e-06,2.1845193130232488e-12
sub-01,ses-S1,2b,103,1.3072048960605274e-06,2.3641519821076194e-12
sub-01,ses-S1,2b,104,-3.7343502844925e-06,2.9675439903295684e-12
sub-01,ses-S1,2b,105,7.055510484215554e-06,2.9034227385252905e-12
sub-01,ses-S1,2b,106,-2.207421479420635e-06,1.8690983266618123e-12
sub-01,ses-S1,2b,107,8.98892207116807e-06,8.358058706162759e-13
sub-01,ses-S1,2b,108,-6.13934133056579e-06,1.0789638183546415e-12
sub-01,ses-S1,2b,109,2.2146741723709226e-06,1.2478861710717064e-12
sub-01,ses-S1,2b,110,4.777113446667128e-06,3.3201587050737695e-12
sub-01,ses-S1,2b,111,5.918817014921348e-06,1.5732313736505255e-12
sub-01,ses-S1,2b,112,-5.611427459703132e-06,2.6122412956505625e-12
sub-01,ses-S1,2b,113,3.0729999964717055e-06,3.872738491887504e-12
sub-01,ses-S1,2b,114,-8.863694119410727e-06,1.6718551042557771e-12
sub-01,ses-S1,2b,115,4.990579213539823e-06,1.47918511577132e-12
sub-01,ses-S1,2b,116,9.939737174153976e-06,1.753531226522403e-12
sub-01,ses-S1,2b,117,4.758031803458836e-06,1.8504007411423714e-12
sub-01,ses-S1,2b,118,2.960461470402282e-08,1.5173176043892757e-12
sub-01,ses-S1,2b,119,3.5858885952203006e-06,5.172602442631836e-13
sub-01,ses-S1,2b,120,-4.017510706345449e-06,8.505483783637859e-13
sub-01,ses-S1,2b,121,3.57084079882047e-06,3.5769768988244622e-12
sub-01,ses-S1,2b,122,5.484567027637825e-06,1.12644245849185e-12
sub-01,ses-S1,2b,123,-6.078699122916872e-07,1.878141254952904e-12
sub-01,ses-S1,2b,124,-5.157128826129305e-06,1.280476667888577e-12
sub-01,ses-S1,2b,125,-8.166019406314171e-07,1.924811178706617e-12
sub-01,ses-S1,2b,126,-1.144265563324717e-05,1.4217767482953954e-12
sub-01,ses-S1,2b,127,5.295578008656615e-06,1.694433691931937e-12
sub-01,ses-S1,2b,128,7.201706537019225e-06,1.8958703083648533e-12
sub-01,ses-S1,2b,129,1.6707047070451091e-06,2.144046111251629e-12
sub-01,ses-S1,2b,130,-6.249681443032111e-07,3.228136705063086e-12
sub-01,ses-S1,2b,131,5.637874669213919e-06,9.187473786059446e-13
sub-01,ses-S1,2b,132,5.641435741424021e-07,1.5726392887997831e-12
sub-01,ses-S1,2b,133,-8.355564473208316e-07,1.76994598215652e-12
sub-01,ses-S1,2b,134,7.548770837637494e-06,2.5453711325474794e-12
sub-01,ses-S1,2b,135,9.36281169515409e-06,1.4518841105758685e-12
sub-01,ses-S1,2b,136,4.603842837852271e-06,1.5694928613196495e-12
sub-01,ses-S1,2b,137,8.930801775885758e-07,1.8325260867236347e-12
sub-01,ses-S1,2b,138,2.6952778268153324e-06,2.9122283852400924e-12
sub-01,ses-S1,2b,139,8.388109107915919e-06,9.181934350931636e-13
sub-01,ses-S1,2b,140,-2.2045878776605404e-06,3.2263804283197913e-12
sub-01,ses-S1,2b,141,-2.755095841872513e-06,3.134305675260607e-12
sub-01,ses-S1,2b,142,5.058260920072218e-06,2.907383049297557e-12
sub-01,ses-S1,2b,143,-1.5127217018521221e-06,2.8696959733231973e-12
sub-01,ses-S1,2b,144,1.3567738766041399e-06,5.060585095286448e-12
sub-01,ses-S1,2b,145,2.7758180342423604e-06,4.236348969345318e-12
sub-01,ses-S1,2b,146,-4.040460438597011e-06,1.2895725757463996e-12
sub-01,ses-S1,2b,147,-2.784969564227516e-06,2.1273799220757672e-12
sub-01,ses-S1,2b,148,-1.7071154973364778e-06,3.5067781599047813e-12
sub-01,ses-S1,2b,149,2.5281184841377162e-06,1.2415581801708417e-12
sub-01,ses-S1,2b,150,-2.982896442134296e-06,1.2872718865168372e-12
sub-01,ses-S1,2b,151,3.282278445359038e-06,1.2682959432582383e-12
sub-01,ses-S1,2b,152,3.1165806890930932e-06,1.42242956217308e-12
sub-01,ses-S1,2b,153,-2.683779595554708e-06,2.477783654015497e-12
sub-01,ses-S1,2b,154,3.3932754412265253e-06,2.5449616468559255e-12
sub-01,ses-S1,2b,155,-1.6882064252120528e-07,1.887389293220709e-12
sub-01,ses-S1,2b,156,-2.4015723251263277e-06,2.491435049190543e-12
sub-01,ses-S1,2b,157,3.5762992223084033e-06,1.7908102397555364e-12
sub-01,ses-S1,2b,158,-2.696911629557943e-06,1.2988482562060181e-12
sub-01,ses-S1,2b,159,1.4275355869202653e-06,2.3235331939628168e-12
sub-01,ses-S1,2b,160,-5.309375096602386e-06,1.681084920644481e-12
sub-01,ses-S1,2b,161,2.096177640630062e-06,2.24869293262802e-12
sub-01,ses-S1,2b,162,4.1734879108074916e-07,2.843209751468863e-12
sub-01,ses-S1,2b,163,1.6582655382410785e-06,9.542933326801416e-13
sub-01,ses-S1,2b,164,-6.39409664201455e-06,1.2887065124532044e-12
sub-01,ses-S1,2b,165,4.31077974844363e-06,2.4359978816953494e-12
sub-01,ses-S1,2b,166,5.52381761888825e-06,3.017136071616818e-12
sub-01,ses-S1,2b,167,-2.441031985687061e-06,4.1610659431858136e-12
sub-01,ses-S1,2b,168,5.823623382217175e-06,1.3487480606120212e-12
sub-01,ses-S1,2b,169,5.962794863196279e-06,2.280629775285672e-12
sub-01,ses-S1,2b,170,-8.983303882952099e-07,1.011086258659263e-12
sub-01,ses-S1,2b,171,5.218193177156339e-06,1.0906017667024598e-12
sub-01,ses-S1,2b,172,4.8579259603293e-07,6.935101652112831e-13
sub-01,ses-S1,2b,173,6.0851366205223625e-06,1.5575582205597176e-12
sub-01,ses-S1,2b,174,3.97777534672149e-06,1.6655767487361197e-12
sub-01,ses-S1,2b,175,-3.041320398442696e-06,3.384451913160578e-12
sub-01,ses-S1,2b,176,1.1444653999488299e-05,8.202223999874142e-13
sub-01,ses-S1,2b,177,-1.019035788549946e-05,1.2406964636023138e-12
sub-01,ses-S1,2b,178,9.207908677206884e-07,9.976572865911489e-13
sub-01,ses-S1,2b,179,-6.557433392743999e-06,3.830569983881701e-12
sub-01,ses-S1,2b,180,-1.4948709535717304e-07,1.9985600924886507e-12
sub-01,ses-S1,2b,181,1.7806405779585498e-06,6.166034231214276e-13
sub-01,ses-S1,2b,182,-2.5647577593952973e-06,1.4609326673298178e-12
sub-01,ses-S1,2b,183,6.881519702542943e-06,1.02579423061511e-12
sub-01,ses-S1,2b,184,-3.341641530705093e-06,1.1976137226730482e-12
sub-01,ses-S1,2b,185,-3.086991237915024e-06,4.6028797112784345e-12
sub-01,ses-S1,2b,186,-4.595983218107264e-06,4.784281532774225e-12
sub-01,ses-S1,2b,187,3.245428911713787e-06,2.655738361779503e-12
sub-01,ses-S1,2b,188,-7.179031307210265e-06,3.187713221416715e-12
sub-01,ses-S1,2b,189,4.5026745518900646e-06,2.365563939290063e-12
sub-01,ses-S1,2b,190,-1.0960877031588109e-05,2.752374242989512e-12
sub-01,ses-S1,2b,191,6.457782575613639e-06,1.878771571508162e-12
sub-01,ses-S1,2b,192,-4.306204444904229e-06,2.4291261925347677e-12
sub-01,ses-S1,2b,193,-5.214971099902139e-06,2.9627391180299955e-12
sub-01,ses-S1,2b,194,-3.4063018953970053e-06,5.998147226904104e-13
sub-01,ses-S1,2b,195,7.117930319194717e-06,3.083454440051035e-12
sub-01,ses-S1,2b,196,1.0503083856760609e-07,3.1250797693746986e-12
sub-01,ses-S1,2b,197,5.141663260670271e-06,2.7027647263441657e-12
sub-01,ses-S1,2b,198,2.6572397201766265e-06,1.6490973795938045e-12
sub-01,ses-S1,2b,199,3.0401688750091094e-06,2.5226299957095132e-12
sub-01,ses-S2,0b,1,1.371050084893527e-06,6.567366993850786e-13
sub-01,ses-S2,0b,2,-7.100709873378953e-07,3.9602874262102045e-13
sub-01,ses-S2,0b,3,7.08690528055204e-07,5.188734757857818e-13
sub-01,ses-S2,0b,4,-6.324490787428029e-07,7.702425365351394e-13
sub-01,ses-S2,0b,5,5.301355566337241e-07,2.7308818522037385e-13
sub-01,ses-S2,0b,6,-3.6253315873507853e-06,2.4230700792509026e-13
sub-01,ses-S2,0b,7,-4.198898791279879e-06,4.802942545957951e-13
sub-01,ses-S2,0b,8,2.8624278950961e-06,3.709257972763343e-13
sub-01,ses-S2,0b,9,-7.377956186634925e-07,2.6846746205693716e-13
sub-01,ses-S2,0b,10,7.60317198709533e-07,2.717788463440293e-13
sub-01,ses-S2,0b,11,-7.397563817668551e-06,5.946915269599615e-13
sub-01,ses-S2,0b,12,3.7265996286701805e-06,3.6600580240064795e-13
sub-01,ses-S2,0b,13,3.0921778064603166e-06,7.970552253887259e-13
sub-01,ses-S2,0b,14,1.6281291535570696e-08,5.805957565155095e-13
sub-01,ses-S2,0b,15,8.55801440490389e-06,1.2224106660359156e-12
sub-01,ses-S2,0b,16,-3.965929396782927e-06,5.288316093788998e-13
sub-01,ses-S2,0b,17,-2.548101798629978e-07,8.671781011681615e-13
sub-01,ses-S2,0b,18,2.2295888005946034e-06,5.033350298914592e-13
sub-01,ses-S2,0b,19,9.780116778326278e-07,2.486505560636655e-13
sub-01,ses-S2,0b,20,-5.951053094106127e-06,5.222726629344952e-13
sub-01,ses-S2,0b,21,-4.924101648443987e-06,6.000499212618121e-13
sub-01,ses-S2,0b,22,3.3260614407126458e-06,4.159244221013176e-13
sub-01,ses-S2,0b,23,-3.248614622895563e-08,5.102012316297082e-13
sub-01,ses-S2,0b,24,-1.6263725143379037e-06,4.829937760304435e-13
sub-01,ses-S2,0b,25,-2.8933039635516374e-07,5.025790927339599e-13
sub-01,ses-S2,0b,26,-1.2593641327369363e-06,8.40257211501695e-13
sub-01,ses-S2,0b,27,3.590213150690286e-06,1.6607342187656606e-13
sub-01,ses-S2,0b,28,6.620426161325292e-06,1.8141993903034392e-13
sub-01,ses-S2,0b,29,-6.014025554208312e-06,2.0017005342017504e-13
sub-01,ses-S2,0b,30,-6.188730475636326e-07,4.035155811142735e-13
sub-01,ses-S2,0b,31,-3.62824414546754e-06,7.889267864579225e-13
sub-01,ses-S2,0b,32,3.7783732327442302e-06,6.941738721339936e-13
sub-01,ses-S2,0b,33,5.027068298968047e-06,4.669035985823099e-13
sub-01,ses-S2,0b,34,7.235644771195622e-06,8.097433157701993e-13
sub-01,ses-S2,0b,35,-1.0693327557292829e-05,6.274102608231787e-13
sub-01,ses-S2,0b,36,2.5399070158326247e-06,4.392767628937089e-13
sub-01,ses-S2,0b,37,5.608788616911798e-06,5.261047173697873e-13
sub-01,ses-S2,0b,38,-7.116417438687291e-06,6.446523762751623e-13
sub-01,ses-S2,0b,39,8.19958025003941e-06,1.116780991200934e-12
sub-01,ses-S2,0b,40,-1.9701937991125858e-06,5.881557068226167e-13
sub-01,ses-S2,0b,41,-4.196967807668378e-06,7.004413005877308e-13
sub-01,ses-S2,0b,42,2.2982976161584726e-06,5.806556499617892e-13
sub-01,ses-S2,0b,43,3.0397438956020418e-06,2.0463899492441174e-13
sub-01,ses-S2,0b,44,-3.6819870461588503e-06,1.7018167238692783e-13
sub-01,ses-S2,0b,45,1.7020109780222022e-06,9.458887960974281e-13
sub-01,ses-S2,0b,46,-7.898781994092894e-06,1.4142530535267527e-12
sub-01,ses-S2,0b,47,-4.4300409466188686e-06,8.828224718127619e-13
sub-01,ses-S2,0b,48,-4.9633415715496605e-06,4.804717294346537e-13
sub-01,ses-S2,0b,49,1.92995990970341e-06,8.574615458611352e-13
sub-01,ses-S2,0b,50,1.6919905547402048e-06,1.235055143902273e-12
sub-01,ses-S2,0b,51,-3.517151455344135e-07,2.931843016889087e-13
sub-01,ses-S2,0b,52,5.758592912907408e-06,3.161116289535331e-13
sub-01,ses-S2,0b,53,-4.7641094849684503e-07,2.9888389087526753e-13
sub-01,ses-S2,0b,54,6.630706115570159e-06,7.616142271924498e-13
sub-01,ses-S2,0b,55,-6.390750369592861e-06,9.316241005548106e-13
sub-01,ses-S2,0b,56,-1.4093647477016755e-07,5.794465526438914e-13
sub-01,ses-S2,0b,57,6.670146845347227e-06,6.28087643480096e-13
sub-01,ses-S2,0b,58,-2.3258702228207743e-06,5.859983430282548e-13
sub-01,ses-S2,0b,59,-7.900901982225868e-07,1.2282510267262366e-12
sub-01,ses-S2,0b,60,-2.190625598668465e-06,4.5270185522574935e-13
sub-01,ses-S2,0b,61,5.747913545934496e-06,8.571692711622614e-13
sub-01,ses-S2,0b,62,1.0478893793035132e-06,3.1017338812497455e-13
sub-01,ses-S2,0b,63,-9.216837467752787e-07,3.30624506582933e-13
sub-01,ses-S2,0b,64,7.6264114303269595e-06,4.969280264248518e-13
sub-01,ses-S2,0b,65,1.7489323294335722e-06,5.910401077211672e-13
sub-01,ses-S2,0b,66,3.1279519567880436e-06,1.3023387997421991e-12
sub-01,ses-S2,0b,67,-2.9589505647253526e-06,6.317976116214021e-13
sub-01,ses-S2,0b,68,1.080956260694988e-06,9.627662977327228e-13
sub-01,ses-S2,0b,69,3.50401952595121e-06,4.705129004551189e-13
sub-01,ses-S2,0b,70,2.1027731047705635e-06,5.312721793783028e-13
sub-01,ses-S2,0b,71,-3.954483351822112e-07,6.474097396504695e-13
sub-01,ses-S2,0b,72,7.070045011638966e-06,7.122033281592913e-13
sub-01,ses-S2,0b,73,1.4002543919409037e-05,9.84561213393156e-13
sub-01,ses-S2,0b,74,-6.185261335571034e-06,1.014543616402324e-12
sub-01,ses-S2,0b,75,5.8808704575238956e-06,7.644058771545401e-13
sub-01,ses-S2,0b,76,1.0450054263563728e-05,9.446304287777773e-13
sub-01,ses-S2,0b,77,-4.784765939289756e-06,1.1656360569362344e-12
sub-01,ses-S2,0b,78,1.2043867277450487e-05,1.2698999459997629e-12
sub-01,ses-S2,0b,79,-7.6376520095584e-06,1.0708380752623178e-12
sub-01,ses-S2,0b,80,1.3914828024914886e-06,5.172590635429252e-13
